attribute_name,element_val,BI_tool
Customer,Towain,Strategy
Customer,Towers,Strategy
Customer,Towery,Strategy
Customer,Towne,Strategy
Customer,Tozier,Strategy
Customer,Trace,Strategy
Customer,Tracer,Strategy
Customer,Tracey,Strategy
Customer,Tracy,Strategy
Customer,Tramonti,Strategy
Customer,Tran,Strategy
Customer,Tranby,Strategy
Customer,Transue,Strategy
Customer,Trauer,Strategy
Customer,Traverse,Strategy
Customer,Travis,Strategy
Customer,Treat,Strategy
Customer,Trent,Strategy
Customer,Treviarius,Strategy
Customer,Trevorrow,Strategy
Customer,Triefu,Strategy
Customer,Triffler,Strategy
Customer,Trimark,Strategy
Customer,Trimbach,Strategy
Customer,Trinh,Strategy
Customer,Tripke,Strategy
Customer,Tripp,Strategy
Customer,Troji,Strategy
Customer,Trombley,Strategy
Customer,Trombly,Strategy
Customer,Tronnes,Strategy
Customer,Trostle,Strategy
Customer,Trotta,Strategy
Customer,Trout,Strategy
Customer,Troutner,Strategy
Customer,Trowbridge,Strategy
Customer,Troxell,Strategy
Customer,Truax,Strategy
Customer,Trudeau,Strategy
Customer,Trudell,Strategy
Customer,True,Strategy
Customer,Trueblood,Strategy
Customer,Truell,Strategy
Customer,Truett,Strategy
Customer,Truitt,Strategy
Customer,Trujillo,Strategy
Customer,Trull,Strategy
Customer,Trulson,Strategy
Customer,Truman,Strategy
Customer,Trumbo,Strategy
Customer,Trunbar,Strategy
Customer,Trusty,Strategy
Customer,Tschudi,Strategy
Customer,Tschudy,Strategy
Customer,Tua,Strategy
Customer,Tubtieng,Strategy
Customer,Tuchman,Strategy
Customer,Tueros,Strategy
Customer,Tuers,Strategy
Customer,Tufte,Strategy
Customer,Tullis,Strategy
Customer,Tunick,Strategy
Customer,Tuohy,Strategy
Customer,Tupay,Strategy
Customer,Tupuola,Strategy
Customer,Turban,Strategy
Customer,Turbitt,Strategy
Customer,Turchin,Strategy
Customer,Turi,Strategy
Customer,Turk,Strategy
Customer,Turley,Strategy
Customer,Turnbull,Strategy
Customer,Turner,Strategy
Customer,Turnier,Strategy
Customer,Turnquist,Strategy
Customer,Turrubiartes,Strategy
Customer,Tutalo,Strategy
Customer,Tuttle,Strategy
Customer,Twaddle,Strategy
Customer,Tway,Strategy
Customer,Twombly,Strategy
Customer,Tworek,Strategy
Customer,Tyler,Strategy
Customer,Tyner,Strategy
Customer,Tysor,Strategy
Customer,Ueland,Strategy
Customer,Ugelstad,Strategy
Customer,Uhlman,Strategy
Customer,Ulm,Strategy
Customer,Ulmer,Strategy
Customer,Ulrich,Strategy
Customer,Ultra,Strategy
Customer,Umbach,Strategy
Customer,Umbras,Strategy
Customer,Underhill,Strategy
Customer,Underwood,Strategy
Customer,Ung,Strategy
Customer,Ungerman,Strategy
Customer,Unterbrink,Strategy
Customer,Upham,Strategy
Customer,Urban,Strategy
Customer,Urmson,Strategy
Customer,Urness,Strategy
Customer,Urschel,Strategy
Customer,Ursillo,Strategy
Customer,Ursini,Strategy
Customer,Ury,Strategy
Customer,Usher,Strategy
Customer,Ussery,Strategy
Customer,Utecht,Strategy
Customer,Utep,Strategy
Customer,Utler,Strategy
Customer,Utley,Strategy
Customer,Utter,Strategy
Customer,Uzelac,Strategy
Customer,Vachereau,Strategy
Customer,Vahlcamp,Strategy
Customer,Vai,Strategy
Customer,Vail,Strategy
Customer,Valdez,Strategy
Customer,Valdivia,Strategy
Customer,Vale,Strategy
Customer,Valencia,Strategy
Customer,Valentine,Strategy
Customer,Valenzuela,Strategy
Customer,Valgardson,Strategy
Customer,Valia,Strategy
Customer,Vallejos,Strategy
Customer,Valovage,Strategy
Customer,Van Ellen,Strategy
Customer,Van Epps,Strategy
Customer,Van Hell,Strategy
Customer,Van Houten,Strategy
Customer,Vanausdal,Strategy
Customer,Vanbruggen,Strategy
Customer,Vancleave,Strategy
Customer,Vanden,Strategy
Customer,Vanderburgh,Strategy
Customer,Vanderflute,Strategy
Customer,Vandergaw,Strategy
Customer,Vanderlaag,Strategy
Customer,Vanderlip,Strategy
Customer,Vandermeer,Strategy
Customer,Vandervliet,Strategy
Customer,Vanderwerff,Strategy
Customer,Vandiver,Strategy
Customer,Vandorpe,Strategy
Customer,Vandyke,Strategy
Customer,Vanek,Strategy
Customer,Vanes,Strategy
Customer,Vaness,Strategy
Customer,Vanest,Strategy
Customer,Vanhorn,Strategy
Customer,Vankirk,Strategy
Customer,Vanluvan,Strategy
Customer,Vannatter,Strategy
Customer,Vanni,Strategy
Customer,Vanonni,Strategy
Customer,Vanriper,Strategy
Customer,Vanroosenbeek,Strategy
Customer,Vansant,Strategy
Customer,Vansickle,Strategy
Customer,Vantreeck,Strategy
Customer,Vantreese,Strategy
Customer,Vanwagenen,Strategy
Customer,Vanyo,Strategy
Customer,Varela,Strategy
Customer,Varga,Strategy
Customer,Vargas,Strategy
Customer,Varnell,Strategy
Customer,Varner,Strategy
Customer,Varon,Strategy
Customer,Vasavada,Strategy
Customer,Vaughan,Strategy
Customer,Vaz,Strategy
Customer,Vazquez,Strategy
Customer,Veasman,Strategy
Customer,Vebber,Strategy
Customer,Vecchito,Strategy
Customer,Velasco,Strategy
Customer,Velasquec,Strategy
Customer,Velez,Strategy
Customer,Velitchko,Strategy
Customer,Velk,Strategy
Customer,Vellucci,Strategy
Customer,Veltri,Strategy
Customer,Vena,Strategy
Customer,Venable,Strategy
Customer,Venberg,Strategy
Customer,Venner,Strategy
Customer,Veno,Strategy
Customer,Venturi,Strategy
Customer,Venturini,Strategy
Customer,Verdier,Strategy
Customer,Verhey,Strategy
Customer,Verhulst,Strategy
Customer,Vermeulen,Strategy
Customer,Vermillion,Strategy
Customer,Vernam,Strategy
Customer,Vernon,Strategy
Customer,Veronda,Strategy
Customer,Verrecchia,Strategy
Customer,Versosky,Strategy
Customer,Verville,Strategy
Customer,Vervilos,Strategy
Customer,Vescio,Strategy
Customer,Vest,Strategy
Customer,Vetter,Strategy
Customer,Vicino,Strategy
Customer,Vickman,Strategy
Customer,Victor,Strategy
Customer,Vidal,Strategy
Customer,Vieaux-Jackson,Strategy
Customer,Vigen,Strategy
Customer,Vigil,Strategy
Customer,Vigne,Strategy
Customer,Vignocchi,Strategy
Customer,Vilhauer,Strategy
Customer,Village,Strategy
Customer,Vincent,Strategy
Customer,Vingrad,Strategy
Customer,Vining,Strategy
Customer,Viquesney,Strategy
Customer,Virgo,Strategy
Customer,Vista,Strategy
Customer,Vitek,Strategy
Customer,Vitetta,Strategy
Customer,Viti,Strategy
Customer,Vitullo,Strategy
Customer,Vlastelich,Strategy
Customer,Vlieg,Strategy
Customer,Voeller,Strategy
Customer,Vogel,Strategy
Customer,Vognaroli,Strategy
Customer,Vogt,Strategy
Customer,Voigts,Strategy
Customer,Vole,Strategy
Customer,Volker,Strategy
Customer,Vollkommer,Strategy
Customer,Vollmer,Strategy
Customer,Volpe,Strategy
Customer,Volz,Strategy
Customer,Von Gerichten,Strategy
Customer,Vongprachanh,Strategy
Customer,Voorhees,Strategy
Customer,Voreis,Strategy
Customer,Vos,Strategy
Customer,Voss,Strategy
Customer,Vostrejs,Strategy
Customer,Vote,Strategy
Customer,Voytek,Strategy
Customer,Vukovits,Strategy
Customer,Vulgamora,Strategy
Customer,Vyas,Strategy
Customer,Waagen,Strategy
Customer,Wachtenheim,Strategy
Customer,Waddell,Strategy
Customer,Wade,Strategy
Customer,Wadeson,Strategy
Customer,Wadler,Strategy
Customer,Wagahoft,Strategy
Customer,Wagener,Strategy
Customer,Wagner,Strategy
Customer,Wahlfeldt,Strategy
Customer,Wainwright,Strategy
Customer,Wake,Strategy
Customer,Wakin,Strategy
Customer,Walbert,Strategy
Customer,Walcott,Strategy
Customer,Waldan,Strategy
Customer,Waldon,Strategy
Customer,Waldorf,Strategy
Customer,Waldron,Strategy
Customer,Walgren,Strategy
Customer,Walich,Strategy
Customer,Walker,Strategy
Customer,Wall,Strategy
Customer,Wallace,Strategy
Customer,Waller,Strategy
Customer,Walley,Strategy
Customer,Wallingford,Strategy
Customer,Walls,Strategy
Customer,Walluk,Strategy
Customer,Walser,Strategy
Customer,Walsh,Strategy
Customer,Walsman,Strategy
Customer,Walston,Strategy
Customer,Walter,Strategy
Customer,Walters,Strategy
Customer,Walth,Strategy
Customer,Walther,Strategy
Customer,Waltz,Strategy
Customer,Wamsley,Strategy
Customer,Wanger,Strategy
Customer,Wangler,Strategy
Customer,Wanstrom,Strategy
Customer,Wanvig,Strategy
Customer,Wanzenried,Strategy
Customer,Waples,Strategy
Customer,Ward,Strategy
Customer,Warden,Strategy
Customer,Wardy,Strategy
Customer,Warfield,Strategy
Customer,Wark,Strategy
Customer,Warmilee,Strategy
Customer,Warnecke,Strategy
Customer,Warneke,Strategy
Customer,Warner,Strategy
Customer,Warren,Strategy
Customer,Warzecha,Strategy
Customer,Wasch,Strategy
Customer,Wasson,Strategy
Customer,Waters,Strategy
Customer,Waterworth,Strategy
Customer,Watkins,Strategy
Customer,Watson,Strategy
Customer,Watt,Strategy
Customer,Waxews,Strategy
Customer,Waxler,Strategy
Customer,Wayne,Strategy
Customer,Weatherall,Strategy
Customer,Weatherby,Strategy
Customer,Weatherell,Strategy
Customer,Weaver,Strategy
Customer,Webb,Strategy
Customer,Webber,Strategy
Customer,Webberly,Strategy
Customer,Weber,Strategy
Customer,Webler,Strategy
Customer,Webster,Strategy
Customer,Wedel,Strategy
Customer,Wedge,Strategy
Customer,Wedgle,Strategy
Customer,Weekley,Strategy
Customer,Weeks,Strategy
Customer,Wehri,Strategy
Customer,Wei,Strategy
Customer,Weiand,Strategy
Customer,Weible,Strategy
Customer,Weicker,Strategy
Customer,Weideman,Strategy
Customer,Weidemann,Strategy
Customer,Weidinger,Strategy
Customer,Weidner,Strategy
Customer,Weil,Strategy
Customer,Weiler,Strategy
Customer,Weiman,Strategy
Customer,Weimer,Strategy
Customer,Weinberg,Strategy
Customer,Weinerman,Strategy
Customer,Weinstein,Strategy
Customer,Weintraub,Strategy
Customer,Weir,Strategy
Customer,Weisel,Strategy
Customer,Weisen,Strategy
Customer,Weiser,Strategy
Customer,Weisfeld,Strategy
Customer,Weisgerber,Strategy
Customer,Weiskittel,Strategy
Customer,Weiss,Strategy
Customer,Weitzel,Strategy
Customer,Welborn,Strategy
Customer,Welch,Strategy
Customer,Welk,Strategy
Customer,Wellberg,Strategy
Customer,Weller,Strategy
Customer,Wellings,Strategy
Customer,Wellington,Strategy
Customer,Wells,Strategy
Customer,Welte,Strategy
Customer,Welton,Strategy
Customer,Weltsch,Strategy
Customer,Welty,Strategy
Customer,Welz,Strategy
Customer,Wence,Strategy
Customer,Wender,Strategy
Customer,Wendling,Strategy
Customer,Wendt,Strategy
Customer,Wenger,Strategy
Customer,Wenzel,Strategy
Customer,Werdell,Strategy
Customer,Weremeichik,Strategy
Customer,Werhan,Strategy
Customer,Werlinger,Strategy
Customer,Werner,Strategy
Customer,Wert,Strategy
Customer,Wescott,Strategy
Customer,West,Strategy
Customer,Westbrooks,Strategy
Customer,Westby,Strategy
Customer,Westcott,Strategy
Customer,Westdahl,Strategy
Customer,Westgate,Strategy
Customer,Westine,Strategy
Customer,Westling,Strategy
Customer,Westman,Strategy
Customer,Westmoreland,Strategy
Customer,Weston,Strategy
Customer,Westrick,Strategy
Customer,Weyand,Strategy
Customer,Weymouth,Strategy
Customer,Whalen,Strategy
Customer,Whaley,Strategy
Customer,Wheat,Strategy
Customer,Wheatcraft,Strategy
Customer,Wheeldon,Strategy
Customer,Wheelright,Strategy
Customer,Whelan,Strategy
Customer,Whipple,Strategy
Customer,Whitaker,Strategy
Customer,Whitcomb,Strategy
Customer,White,Strategy
Customer,Whitehouse,Strategy
Customer,Whiteman,Strategy
Customer,Whiteneck,Strategy
Customer,Whitfield,Strategy
Customer,Whitham,Strategy
Customer,Whiting,Strategy
Customer,Whitlatch,Strategy
Customer,Whitley,Strategy
Customer,Whitlock,Strategy
Customer,Whitman,Strategy
Customer,Whitmarsh,Strategy
Customer,Whitney,Strategy
Customer,Whitney-Hall,Strategy
Customer,Whitson,Strategy
Customer,Whittaker,Strategy
Customer,Whitted,Strategy
Customer,Whitten,Strategy
Customer,Whittenberg,Strategy
Customer,Whyte,Strategy
Customer,Wiberg,Strategy
Customer,Wical,Strategy
Customer,Wichman,Strategy
Customer,Wicker,Strategy
Customer,Wickham,Strategy
Customer,Wickland,Strategy
Customer,Widaman,Strategy
Customer,Widen,Strategy
Customer,Widener,Strategy
Customer,Widrow,Strategy
Customer,Wiebe,Strategy
Customer,Wiederholt,Strategy
Customer,Wiegele,Strategy
Customer,Wiese,Strategy
Customer,Wiesley,Strategy
Customer,Wiggen,Strategy
Customer,Wigham,Strategy
Customer,Wigle,Strategy
Customer,Wijaya,Strategy
Customer,Wilber,Strategy
Customer,Wilcox,Strategy
Customer,Wilczweski,Strategy
Customer,Wilderman,Strategy
Customer,Wildman,Strategy
Customer,Wiley,Strategy
Customer,Wilhelm,Strategy
Customer,Wilken,Strategy
Customer,Wilkens,Strategy
Customer,Wilkes,Strategy
Customer,Wilkins,Strategy
Customer,Wilkinson,Strategy
Customer,Willcutt,Strategy
Customer,Willett,Strategy
Customer,Willette,Strategy
Customer,Willgohs,Strategy
Customer,Williams,Strategy
Customer,Williamson,Strategy
Customer,Willis,Strategy
Customer,Willman,Strategy
Customer,Willms,Strategy
Customer,Wills,Strategy
Customer,Willsey,Strategy
Customer,Willson-Stclair,Strategy
Customer,Wilpan,Strategy
Customer,Wilson,Strategy
Customer,Wilt,Strategy
Customer,Wiltse,Strategy
Customer,Wimer,Strategy
Customer,Winbauer,Strategy
Customer,Winchell,Strategy
Customer,Windes,Strategy
Customer,Windle,Strategy
Customer,Windley,Strategy
Customer,Windsor,Strategy
Customer,Wineberg,Strategy
Customer,Wineinger,Strategy
Customer,Winicour,Strategy
Customer,Winizmer,Strategy
Customer,Winkler,Strategy
Customer,Winn,Strategy
Customer,Winner,Strategy
Customer,Winney,Strategy
Customer,Winniford,Strategy
Customer,Winter,Strategy
Customer,Winther,Strategy
Customer,Wirshing,Strategy
Customer,Wise,Strategy
Customer,Wisher,Strategy
Customer,Wishinsky,Strategy
Customer,Witchger,Strategy
Customer,Witek,Strategy
Customer,Witham,Strategy
Customer,Withrow,Strategy
Customer,Witry,Strategy
Customer,Witten,Strategy
Customer,Wixson,Strategy
Customer,Wlodyka,Strategy
Customer,Wobbema,Strategy
Customer,Wobschall,Strategy
Customer,Wodrich,Strategy
Customer,Woellner,Strategy
Customer,Woeltje,Strategy
Customer,Woerner,Strategy
Customer,Wofford,Strategy
Customer,Wohl,Strategy
Customer,Wolcott,Strategy
Customer,Wolett,Strategy
Customer,Wolf,Strategy
Customer,Wolfe,Strategy
Customer,Wolfersberger,Strategy
Customer,Wolff,Strategy
Customer,Wolfley,Strategy
Customer,Wolford,Strategy
Customer,Wolin,Strategy
Customer,Wollitz,Strategy
Customer,Wolvert,Strategy
Customer,Wong,Strategy
Customer,Woo,Strategy
Customer,Wood,Strategy
Customer,Woodard,Strategy
Customer,Woodbury,Strategy
Customer,Wooden,Strategy
Customer,Wooding,Strategy
Customer,Woodrum,Strategy
Customer,Woods,Strategy
Customer,Woodward,Strategy
Customer,Wooldridge,Strategy
Customer,Wooledge,Strategy
Customer,Woolley,Strategy
Customer,Wooten,Strategy
Customer,Woozley,Strategy
Customer,Worden,Strategy
Customer,Workman,Strategy
Customer,Worner,Strategy
Customer,Wortham,Strategy
Customer,Worthley,Strategy
Customer,Wortis,Strategy
Customer,Woyen,Strategy
Customer,Wozencraft,Strategy
Customer,Wren,Strategy
Customer,Wright,Strategy
Customer,Wu,Strategy
Customer,Wubbenhorst,Strategy
Customer,Wuerth,Strategy
Customer,Wulfekuhle,Strategy
Customer,Wyatt,Strategy
Customer,Wylie,Strategy
Customer,Wyllie,Strategy
Customer,Wyman,Strategy
Customer,Wynn,Strategy
Customer,Xaiyavong,Strategy
Customer,Xenos,Strategy
Customer,Xie,Strategy
Customer,Xu,Strategy
Customer,Yackel,Strategy
Customer,Yackley,Strategy
Customer,Yadon,Strategy
Customer,Yaggi,Strategy
Customer,Yahng,Strategy
Customer,Yamauchi,Strategy
Customer,Yanez,Strategy
Customer,Yanish,Strategy
Customer,Yanoshek,Strategy
Customer,Yarema,Strategy
Customer,Yaryan,Strategy
Customer,Yasaki,Strategy
Customer,Yasuda,Strategy
Customer,Yaupon,Strategy
Customer,Yeager,Strategy
Customer,Yeates,Strategy
Customer,Yeh,Strategy
Customer,Yelsey,Strategy
Customer,Yenrick,Strategy
Customer,Yevstiforova,Strategy
Customer,Yoder,Strategy
Customer,Yoemans,Strategy
Customer,Yokom,Strategy
Customer,Yokomoto,Strategy
Customer,Young,Strategy
Customer,Youngberg,Strategy
Customer,Youngmun,Strategy
Customer,Yount,Strategy
Customer,Yuen,Strategy
Customer,Yun,Strategy
Customer,Zachariason,Strategy
Customer,Zacher,Strategy
Customer,Zack,Strategy
Customer,Zacks,Strategy
Customer,Zadel,Strategy
Customer,Zahn,Strategy
Customer,Zaidlicz,Strategy
Customer,Zalonis,Strategy
Customer,Zamore,Strategy
Customer,Zander,Strategy
Customer,Zanetell,Strategy
Customer,Zanoff,Strategy
Customer,Zanotti,Strategy
Customer,Zastrow,Strategy
Customer,Zauli,Strategy
Customer,Zaun,Strategy
Customer,Zaunere,Strategy
Customer,Zawadzki,Strategy
Customer,Zdravesky,Strategy
Customer,Zednik,Strategy
Customer,Zeichner,Strategy
Customer,Zeiger,Strategy
Customer,Zeis,Strategy
Customer,Zeiss,Strategy
Customer,Zel,Strategy
Customer,Zell,Strategy
Customer,Zeller,Strategy
Customer,Zellick,Strategy
Customer,Zeman,Strategy
Customer,Zen,Strategy
Customer,Zenaty,Strategy
Customer,Zeppa,Strategy
Customer,Zerbib,Strategy
Customer,Zerrenner,Strategy
Customer,Zerull,Strategy
Customer,Zetocha,Strategy
Customer,Zhaisuphe,Strategy
Customer,Zhang,Strategy
Customer,Zhao,Strategy
Customer,Zheng,Strategy
Customer,Zich,Strategy
Customer,Ziegler,Strategy
Customer,Zielinski,Strategy
Customer,Ziemba,Strategy
Customer,Ziemendorf,Strategy
Customer,Zimmerman,Strategy
Customer,Zingale,Strategy
Customer,Zinni,Strategy
Customer,Zinsmeister,Strategy
Customer,Zinzer,Strategy
Customer,Zion,Strategy
Customer,Zipf,Strategy
Customer,Zippel,Strategy
Customer,Zirin,Strategy
Customer,Zittel,Strategy
Customer,Znamierowski,Strategy
Customer,Zoeller,Strategy
Customer,Zohner,Strategy
Customer,Zoker,Strategy
Customer,Zoller,Strategy
Customer,Zoukis,Strategy
Customer,Zschunke,Strategy
Customer,Zuber,Strategy
Customer,Zubko,Strategy
Customer,Zucconi,Strategy
Customer,Zuckerman,Strategy
Customer,Zuehlsdorff,Strategy
Customer,Zuffrea,Strategy
Customer,Zukowski,Strategy
Customer,Zuranski,Strategy
Customer,Zurn,Strategy
Customer Country,USA,Strategy
Customer Region,Southwest,Strategy
Customer Region,Northeast,Strategy
Customer Region,Central,Strategy
Customer Region,Northwest,Strategy
Customer Region,Mid-Atlantic,Strategy
Customer Region,Southeast,Strategy
Customer Region,South,Strategy
Customer State,Nevada,Strategy
Customer State,New York,Strategy
Customer State,Illinois,Strategy
Customer State,Michigan,Strategy
Customer State,Idaho,Strategy
Customer State,Wisconsin,Strategy
Customer State,Maryland,Strategy
Customer State,Georgia,Strategy
Customer State,Tennessee,Strategy
Customer State,Iowa,Strategy
Customer State,New Jersey,Strategy
Customer State,California,Strategy
Customer State,Indiana,Strategy
Customer State,Texas,Strategy
Customer State,North Dakota,Strategy
Customer State,Louisiana,Strategy
Customer State,Vermont,Strategy
Customer State,Arizona,Strategy
